年月,customer_id,count_0,count_1,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period,exit_date,period,now_date
201811,HD307544,7,6.0,XX,C01,M,2017-03-01,,CA1,0.0,オールタイム,10500.0,通常,5.916666666666667,6.0,8.0,3.0,1.0,2019-04-30,25.0,,20,2018-11-01
201811,GD913324,5,8.0,XXXXX,C02,F,2018-05-05,,CA2,0.0,デイタイム,7500.0,入会費半額,7.818181818181818,8.0,11.0,5.0,1.0,2019-04-30,11.0,,5,2018-11-01
201809,HD134597,3,3.0,XXXX,C03,F,2016-02-01,,CA1,0.0,ナイト,6000.0,通常,4.666666666666667,4.0,11.0,2.0,1.0,2019-04-30,38.0,,31,2018-09-01
201806,HD055368,10,8.0,XXXX,C01,M,2018-03-01,,CA1,0.0,オールタイム,10500.0,通常,7.833333333333333,8.0,10.0,4.0,1.0,2019-04-30,13.0,,3,2018-06-01
201810,AS518169,9,4.0,XXXXX,C02,F,2016-11-01,,CA1,0.0,デイタイム,7500.0,通常,5.5,5.0,9.0,3.0,1.0,2019-04-30,29.0,,23,2018-10-01
201903,OA911569,7,7.0,XXX,C03,M,2018-08-02,,CA1,0.0,ナイト,6000.0,通常,7.875,7.5,10.0,6.0,1.0,2019-04-30,8.0,,6,2019-03-01
201901,HD475088,6,6.0,XXXXX,C01,F,2017-08-01,,CA2,0.0,オールタイム,10500.0,入会費半額,6.583333333333333,6.5,9.0,4.0,1.0,2019-04-30,20.0,,17,2019-01-01
201812,HI405166,5,4.0,XXXX,C02,F,2015-09-01,,CA1,0.0,デイタイム,7500.0,通常,4.416666666666667,5.0,7.0,2.0,1.0,2019-04-30,43.0,,39,2018-12-01
201903,IK098074,5,3.0,XX,C01,F,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.083333333333333,3.5,7.0,1.0,1.0,2019-04-30,47.0,,46,2019-03-01
201809,OA576440,7,5.0,XXXXX,C01,F,2016-09-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,4.5,7.0,3.0,1.0,2019-04-30,31.0,,24,2018-09-01
201902,TS989364,6,7.0,XXXXX,C01,M,2018-01-01,,CA1,0.0,オールタイム,10500.0,通常,7.0,7.0,10.0,3.0,1.0,2019-04-30,15.0,,13,2019-02-01
201812,HD666936,2,7.0,XXXX,C01,M,2017-11-01,,CA1,0.0,オールタイム,10500.0,通常,6.333333333333333,6.5,11.0,2.0,1.0,2019-04-30,17.0,,13,2018-12-01
201901,IK159809,4,2.0,XXXX,C03,F,2017-09-01,,CA1,0.0,ナイト,6000.0,通常,5.333333333333333,5.5,8.0,2.0,1.0,2019-04-30,19.0,,16,2019-01-01
201811,OA471356,4,6.0,XXXX,C02,F,2017-01-01,,CA1,0.0,デイタイム,7500.0,通常,5.0,5.0,8.0,2.0,1.0,2019-04-30,27.0,,22,2018-11-01
201805,TS413023,4,5.0,XX,C01,M,2015-11-01,,CA1,0.0,オールタイム,10500.0,通常,5.0,5.0,7.0,2.0,1.0,2019-04-30,41.0,,30,2018-05-01
201805,GD114852,7,9.0,XXX,C01,M,2018-02-01,,CA1,0.0,オールタイム,10500.0,通常,7.666666666666667,8.0,10.0,5.0,1.0,2019-04-30,14.0,,3,2018-05-01
201806,PL089782,4,7.0,XXXX,C01,F,2016-08-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,5.0,7.0,2.0,1.0,2019-04-30,32.0,,22,2018-06-01
201808,HD777083,5,6.0,XXXXX,C03,M,2016-05-01,,CA1,0.0,ナイト,6000.0,通常,5.166666666666667,5.5,7.0,3.0,1.0,2019-04-30,35.0,,27,2018-08-01
201811,AS070625,5,3.0,XXXX,C02,F,2017-11-01,,CA1,0.0,デイタイム,7500.0,通常,6.0,6.5,9.0,3.0,1.0,2019-04-30,17.0,,12,2018-11-01
201811,HD214175,9,8.0,XXXXX,C02,M,2017-12-01,,CA3,0.0,デイタイム,7500.0,入会費無料,7.75,7.5,12.0,4.0,1.0,2019-04-30,16.0,,11,2018-11-01
201811,OA379819,7,2.0,XX,C01,F,2016-12-01,,CA1,0.0,オールタイム,10500.0,通常,5.083333333333333,4.0,9.0,2.0,1.0,2019-04-30,28.0,,23,2018-11-01
201808,AS470817,2,5.0,XXXX,C03,F,2016-01-01,,CA1,0.0,ナイト,6000.0,通常,4.333333333333333,4.5,7.0,2.0,1.0,2019-04-30,39.0,,31,2018-08-01
201809,IK339856,2,6.0,XXXX,C02,M,2015-11-01,,CA1,0.0,デイタイム,7500.0,通常,4.333333333333333,4.0,7.0,2.0,1.0,2019-04-30,41.0,,34,2018-09-01
201808,PL877142,2,5.0,XXXX,C02,F,2016-02-01,,CA1,0.0,デイタイム,7500.0,通常,5.0,5.0,7.0,2.0,1.0,2019-04-30,38.0,,30,2018-08-01
201809,TS913591,4,6.0,XXXXXX,C01,F,2016-08-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,4.0,7.0,3.0,1.0,2019-04-30,32.0,,25,2018-09-01
201902,OA198162,6,8.0,XXXXX,C02,F,2017-06-01,,CA1,0.0,デイタイム,7500.0,通常,6.25,6.0,8.0,4.0,1.0,2019-04-30,22.0,,20,2019-02-01
201903,GD879805,3,6.0,XXXX,C01,M,2015-09-01,,CA1,0.0,オールタイム,10500.0,通常,4.083333333333333,4.0,6.0,1.0,1.0,2019-04-30,43.0,,42,2019-03-01
201805,IK586219,7,5.0,XXXX,C01,M,2016-09-01,,CA1,0.0,オールタイム,10500.0,通常,5.666666666666667,6.0,8.0,3.0,1.0,2019-04-30,31.0,,20,2018-05-01
201812,PL117922,3,6.0,XXXX,C02,F,2015-07-01,,CA1,0.0,デイタイム,7500.0,通常,3.9166666666666665,3.0,7.0,1.0,1.0,2019-04-30,45.0,,41,2018-12-01
201808,OA862614,5,3.0,XXXX,C03,M,2015-10-01,,CA1,0.0,ナイト,6000.0,通常,4.5,4.0,7.0,3.0,1.0,2019-04-30,42.0,,34,2018-08-01
201902,HI802082,4,4.0,XXXXX,C01,F,2017-05-01,,CA1,0.0,オールタイム,10500.0,通常,5.166666666666667,5.5,8.0,3.0,1.0,2019-04-30,23.0,,21,2019-02-01
201805,OA362502,7,8.0,XXXXX,C01,M,2016-11-01,,CA1,0.0,オールタイム,10500.0,通常,4.833333333333333,5.5,8.0,2.0,1.0,2019-04-30,29.0,,18,2018-05-01
201807,OA085890,3,6.0,XXXXX,C01,M,2015-08-01,,CA1,0.0,オールタイム,10500.0,通常,3.9166666666666665,4.0,6.0,2.0,1.0,2019-04-30,44.0,,35,2018-07-01
201901,OA554076,5,3.0,XXXX,C02,F,2016-03-01,,CA1,0.0,デイタイム,7500.0,通常,4.166666666666667,4.5,6.0,2.0,1.0,2019-04-30,37.0,,34,2019-01-01
201812,PL240187,7,9.0,XXXXX,C02,F,2018-11-15,,CA1,0.0,デイタイム,7500.0,通常,8.0,8.0,9.0,7.0,1.0,2019-04-30,5.0,,0,2018-12-01
201901,TS394144,5,4.0,XXXXXX,C01,M,2017-01-01,,CA1,0.0,オールタイム,10500.0,通常,5.0,5.0,9.0,1.0,1.0,2019-04-30,27.0,,24,2019-01-01
201810,TS168517,2,4.0,XX,C01,F,2015-09-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,4.5,7.0,2.0,1.0,2019-04-30,43.0,,37,2018-10-01
201903,AS977127,6,6.0,XXX,C03,M,2017-04-01,,CA1,0.0,ナイト,6000.0,通常,6.166666666666667,6.0,8.0,4.0,1.0,2019-04-30,24.0,,23,2019-03-01
201810,HD867363,7,5.0,XXXXXX,C03,F,2016-12-01,,CA1,0.0,ナイト,6000.0,通常,6.0,6.0,9.0,3.0,1.0,2019-04-30,28.0,,22,2018-10-01
201812,AS970810,2,4.0,XXXXX,C03,F,2015-05-01,,CA1,0.0,ナイト,6000.0,通常,4.333333333333333,4.0,6.0,2.0,1.0,2019-04-30,47.0,,43,2018-12-01
201903,IK004090,8,8.0,XXXX,C01,M,2019-02-05,,CA1,0.0,オールタイム,10500.0,通常,8.0,8.0,8.0,8.0,1.0,2019-04-30,2.0,,0,2019-03-01
201808,PL706600,8,5.0,XXXXXX,C01,F,2017-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.583333333333333,5.5,8.0,4.0,1.0,2019-04-30,21.0,,13,2018-08-01
201809,AS650043,5,4.0,XXX,C02,F,2017-02-01,,CA1,0.0,デイタイム,7500.0,通常,5.083333333333333,5.0,9.0,2.0,1.0,2019-04-30,26.0,,19,2018-09-01
201805,IK027932,5,1.0,XXXXX,C02,F,2016-09-01,,CA1,0.0,デイタイム,7500.0,通常,4.916666666666667,5.0,9.0,1.0,1.0,2019-04-30,31.0,,20,2018-05-01
201809,IK061114,3,5.0,XXXXX,C03,M,2016-08-01,,CA1,0.0,ナイト,6000.0,通常,5.083333333333333,5.0,7.0,3.0,1.0,2019-04-30,32.0,,25,2018-09-01
201811,GD012037,3,5.0,XXXX,C03,M,2017-08-01,,CA2,0.0,ナイト,6000.0,入会費半額,5.833333333333333,6.0,8.0,3.0,1.0,2019-04-30,20.0,,15,2018-11-01
201810,IK058141,9,6.0,XXX,C01,F,2016-10-01,,CA1,0.0,オールタイム,10500.0,通常,5.916666666666667,6.0,9.0,4.0,1.0,2019-04-30,30.0,,24,2018-10-01
201808,AS632327,6,8.0,XXXXX,C02,F,2017-10-01,,CA1,0.0,デイタイム,7500.0,通常,6.333333333333333,6.5,8.0,4.0,1.0,2019-04-30,18.0,,10,2018-08-01
201901,GD083655,3,3.0,XXXX,C01,M,2016-04-01,,CA1,0.0,オールタイム,10500.0,通常,5.166666666666667,5.0,9.0,2.0,1.0,2019-04-30,36.0,,33,2019-01-01
201806,HD719737,4,4.0,XXXXX,C01,M,2017-01-01,,CA1,0.0,オールタイム,10500.0,通常,5.333333333333333,5.5,8.0,3.0,1.0,2019-04-30,27.0,,17,2018-06-01
201901,GD394435,7,6.0,XXXXX,C02,F,2017-07-01,,CA2,0.0,デイタイム,7500.0,入会費半額,5.666666666666667,5.5,8.0,3.0,1.0,2019-04-30,21.0,,18,2019-01-01
201805,TS187985,6,5.0,XXXXXX,C01,F,2016-10-01,,CA1,0.0,オールタイム,10500.0,通常,5.333333333333333,5.0,9.0,2.0,1.0,2019-04-30,30.0,,19,2018-05-01
201810,GD864253,13,7.0,XXXX,C02,F,2018-08-06,,CA1,0.0,デイタイム,7500.0,通常,8.625,8.5,13.0,6.0,1.0,2019-04-30,8.0,,1,2018-10-01
201809,GD691243,10,5.0,XXXX,C02,M,2017-02-01,,CA1,0.0,デイタイム,7500.0,通常,5.583333333333333,5.5,10.0,2.0,1.0,2019-04-30,26.0,,19,2018-09-01
201808,HI305974,7,4.0,XXXXX,C01,M,2016-09-01,,CA1,0.0,オールタイム,10500.0,通常,5.166666666666667,5.5,7.0,1.0,1.0,2019-04-30,31.0,,23,2018-08-01
201811,IK615890,7,5.0,XXXX,C01,M,2017-04-01,,CA1,0.0,オールタイム,10500.0,通常,5.583333333333333,5.0,7.0,4.0,1.0,2019-04-30,24.0,,19,2018-11-01
201808,AS875048,8,4.0,XXXXX,C03,M,2015-08-01,,CA1,0.0,ナイト,6000.0,通常,5.166666666666667,5.0,8.0,3.0,1.0,2019-04-30,44.0,,36,2018-08-01
201811,OA071756,4,6.0,XXX,C01,M,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.166666666666667,4.0,6.0,2.0,1.0,2019-04-30,47.0,,42,2018-11-01
201903,OA018910,6,7.0,XXXXXX,C01,F,2017-04-01,,CA1,0.0,オールタイム,10500.0,通常,5.5,5.0,7.0,4.0,1.0,2019-04-30,24.0,,23,2019-03-01
201811,HD333063,4,5.0,XXX,C03,M,2016-07-01,,CA2,0.0,ナイト,6000.0,入会費半額,5.0,5.0,8.0,3.0,1.0,2019-04-30,33.0,,28,2018-11-01
201810,AS495117,1,2.0,XXXXX,C01,M,2016-08-01,,CA1,0.0,オールタイム,10500.0,通常,3.583333333333333,3.0,6.0,1.0,1.0,2019-04-30,32.0,,26,2018-10-01
201812,HI702171,7,3.0,XXXXXX,C03,F,2015-12-01,,CA1,0.0,ナイト,6000.0,通常,5.583333333333333,6.0,7.0,3.0,1.0,2019-04-30,40.0,,36,2018-12-01
201811,AS356812,6,5.0,XXXXXX,C01,M,2017-05-01,,CA1,0.0,オールタイム,10500.0,通常,6.083333333333333,6.0,8.0,4.0,1.0,2019-04-30,23.0,,18,2018-11-01
201812,PL990087,5,5.0,XX,C03,M,2017-06-01,,CA1,0.0,ナイト,6000.0,通常,6.25,6.5,9.0,4.0,1.0,2019-04-30,22.0,,18,2018-12-01
201812,AS860362,5,5.0,XXX,C02,F,2018-02-01,,CA1,0.0,デイタイム,7500.0,通常,6.5,6.5,9.0,4.0,1.0,2019-04-30,14.0,,10,2018-12-01
201809,HD167407,7,8.0,XXXXXX,C01,F,2017-09-01,,CA1,0.0,オールタイム,10500.0,通常,6.5,7.0,8.0,4.0,1.0,2019-04-30,19.0,,12,2018-09-01
201809,HI128243,5,5.0,XXXX,C01,M,2016-01-01,,CA1,0.0,オールタイム,10500.0,通常,3.9166666666666665,4.0,6.0,3.0,1.0,2019-04-30,39.0,,32,2018-09-01
201806,PL913199,4,5.0,XXX,C01,F,2016-04-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,4.5,7.0,3.0,1.0,2019-04-30,36.0,,26,2018-06-01
201812,GD809947,5,6.0,XXXXX,C01,F,2018-01-01,,CA1,0.0,オールタイム,10500.0,通常,7.583333333333333,9.0,10.0,3.0,1.0,2019-04-30,15.0,,11,2018-12-01
201811,HD436260,3,4.0,XXXX,C02,M,2016-11-01,,CA1,0.0,デイタイム,7500.0,通常,4.666666666666667,5.0,8.0,1.0,1.0,2019-04-30,29.0,,24,2018-11-01
201805,OA983554,8,6.0,XXXXX,C01,F,2016-09-01,,CA1,0.0,オールタイム,10500.0,通常,5.0,5.0,8.0,2.0,1.0,2019-04-30,31.0,,20,2018-05-01
201902,AS726272,9,4.0,XXXXXX,C03,M,2017-09-01,,CA1,0.0,ナイト,6000.0,通常,6.0,6.0,9.0,3.0,1.0,2019-04-30,19.0,,17,2019-02-01
201810,TS134180,4,6.0,XXX,C03,M,2016-07-01,,CA2,0.0,ナイト,6000.0,入会費半額,4.916666666666667,5.0,7.0,3.0,1.0,2019-04-30,33.0,,27,2018-10-01
201812,HI886359,3,5.0,XXX,C02,F,2016-12-01,,CA1,0.0,デイタイム,7500.0,通常,4.666666666666667,5.0,9.0,2.0,1.0,2019-04-30,28.0,,24,2018-12-01
201810,PL067195,3,6.0,XX,C01,M,2017-03-01,,CA1,0.0,オールタイム,10500.0,通常,5.416666666666667,6.0,8.0,3.0,1.0,2019-04-30,25.0,,19,2018-10-01
201805,IK886752,3,5.0,XXXX,C03,M,2015-09-01,,CA1,0.0,ナイト,6000.0,通常,5.25,5.0,7.0,3.0,1.0,2019-04-30,43.0,,32,2018-05-01
201810,HD000022,3,6.0,XXX,C01,F,2016-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.416666666666667,4.5,6.0,3.0,1.0,2019-04-30,34.0,,28,2018-10-01
201810,IK574479,4,5.0,XXX,C02,F,2017-05-01,,CA1,0.0,デイタイム,7500.0,通常,5.833333333333333,6.0,8.0,4.0,1.0,2019-04-30,23.0,,17,2018-10-01
201808,HD477288,7,7.0,XXXXX,C02,F,2017-08-01,,CA2,0.0,デイタイム,7500.0,入会費半額,5.75,6.0,7.0,3.0,1.0,2019-04-30,20.0,,12,2018-08-01
201806,PL302535,10,12.0,XXXXX,C01,M,2018-04-06,,CA3,0.0,オールタイム,10500.0,入会費無料,7.916666666666667,8.0,12.0,6.0,1.0,2019-04-30,12.0,,1,2018-06-01
201902,GD967749,3,6.0,XXXX,C01,F,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,4.5,8.0,3.0,1.0,2019-04-30,47.0,,45,2019-02-01
201903,GD174095,5,7.0,XXXXX,C01,M,2017-02-01,,CA1,0.0,オールタイム,10500.0,通常,5.833333333333333,6.0,8.0,2.0,1.0,2019-04-30,26.0,,25,2019-03-01
201808,GD141776,2,7.0,XXXXX,C03,M,2017-07-01,,CA2,0.0,ナイト,6000.0,入会費半額,5.416666666666667,6.0,8.0,2.0,1.0,2019-04-30,21.0,,13,2018-08-01
201810,IK088821,9,9.0,XX,C03,M,2018-08-05,,CA1,0.0,ナイト,6000.0,通常,7.25,6.5,10.0,5.0,1.0,2019-04-30,8.0,,1,2018-10-01
201903,HD074404,7,4.0,XXXXX,C01,F,2016-04-01,,CA1,0.0,オールタイム,10500.0,通常,5.083333333333333,5.0,7.0,3.0,1.0,2019-04-30,36.0,,35,2019-03-01
201812,HD147072,4,7.0,XXXXX,C02,F,2017-12-01,,CA3,0.0,デイタイム,7500.0,入会費無料,7.25,7.0,10.0,4.0,1.0,2019-04-30,16.0,,12,2018-12-01
201808,HI338427,9,6.0,XXXX,C02,F,2017-12-01,,CA3,0.0,デイタイム,7500.0,入会費無料,6.583333333333333,6.5,9.0,4.0,1.0,2019-04-30,16.0,,8,2018-08-01
201901,HI940182,5,7.0,XXXXX,C01,F,2018-01-01,,CA1,0.0,オールタイム,10500.0,通常,7.083333333333333,7.5,10.0,3.0,1.0,2019-04-30,15.0,,12,2019-01-01
201810,PL198544,3,4.0,XXXXXX,C01,M,2016-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.5,5.0,5.0,3.0,1.0,2019-04-30,35.0,,29,2018-10-01
201808,OA965409,8,5.0,XXXXX,C03,F,2017-05-01,,CA1,0.0,ナイト,6000.0,通常,5.75,5.5,8.0,2.0,1.0,2019-04-30,23.0,,15,2018-08-01
201901,HD024127,4,5.0,XXXXX,C01,F,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.833333333333333,4.5,7.0,2.0,1.0,2019-04-30,47.0,,44,2019-01-01
201903,IK297810,8,7.0,XXXX,C02,F,2018-01-01,,CA1,0.0,デイタイム,7500.0,通常,7.916666666666667,8.0,10.0,7.0,1.0,2019-04-30,15.0,,14,2019-03-01
201809,GD022268,2,5.0,XXX,C02,M,2015-05-01,,CA1,0.0,デイタイム,7500.0,通常,4.166666666666667,5.0,7.0,1.0,1.0,2019-04-30,47.0,,40,2018-09-01
201902,TS952924,6,5.0,XXXXX,C02,F,2016-07-01,,CA2,0.0,デイタイム,7500.0,入会費半額,5.166666666666667,5.5,7.0,3.0,1.0,2019-04-30,33.0,,31,2019-02-01
201902,OA872586,7,7.0,XXXX,C03,M,2018-12-09,,CA3,0.0,ナイト,6000.0,入会費無料,7.25,7.0,9.0,6.0,1.0,2019-04-30,4.0,,1,2019-02-01
201810,PL704025,6,7.0,XXXX,C03,M,2015-10-01,,CA1,0.0,ナイト,6000.0,通常,4.916666666666667,4.5,8.0,2.0,1.0,2019-04-30,42.0,,36,2018-10-01
201811,PL148706,6,8.0,XXXXX,C01,M,2018-05-10,,CA2,0.0,オールタイム,10500.0,入会費半額,7.272727272727272,8.0,10.0,4.0,1.0,2019-04-30,11.0,,5,2018-11-01
201902,TS322238,5,3.0,XX,C01,M,2016-12-01,,CA1,0.0,オールタイム,10500.0,通常,5.583333333333333,5.0,9.0,3.0,1.0,2019-04-30,28.0,,26,2019-02-01
201812,PL255830,3,3.0,XXXXX,C01,F,2016-02-01,,CA1,0.0,オールタイム,10500.0,通常,3.9166666666666665,3.0,8.0,3.0,1.0,2019-04-30,38.0,,34,2018-12-01
201812,PL941345,6,3.0,XXXX,C01,F,2016-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.583333333333333,5.0,7.0,2.0,1.0,2019-04-30,34.0,,30,2018-12-01
201812,GD039425,3,3.0,XXXXX,C01,F,2015-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.666666666666667,4.5,7.0,3.0,1.0,2019-04-30,47.0,,43,2018-12-01
201806,OA842166,7,4.0,XXX,C02,F,2016-01-01,,CA1,0.0,デイタイム,7500.0,通常,4.916666666666667,5.0,7.0,2.0,1.0,2019-04-30,39.0,,29,2018-06-01
201902,HD300844,8,8.0,XXXX,C01,M,2018-07-12,,CA1,0.0,オールタイム,10500.0,通常,8.333333333333334,8.0,10.0,7.0,1.0,2019-04-30,9.0,,6,2019-02-01
201806,HD862235,5,4.0,XXXXX,C01,M,2015-08-01,,CA1,0.0,オールタイム,10500.0,通常,4.166666666666667,4.0,6.0,1.0,1.0,2019-04-30,44.0,,34,2018-06-01
201902,AS834706,4,5.0,XXXXX,C01,M,2015-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,5.0,7.0,3.0,1.0,2019-04-30,46.0,,44,2019-02-01
201902,IK028579,5,4.0,XXXX,C01,F,2016-06-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,4.5,7.0,3.0,1.0,2019-04-30,34.0,,32,2019-02-01
201902,TS186053,3,4.0,XX,C03,M,2016-02-01,,CA1,0.0,ナイト,6000.0,通常,4.75,5.0,6.0,3.0,1.0,2019-04-30,38.0,,36,2019-02-01
201811,TS806267,9,3.0,XXX,C03,M,2017-09-01,,CA1,0.0,ナイト,6000.0,通常,6.25,6.0,9.0,3.0,1.0,2019-04-30,19.0,,14,2018-11-01
201805,OA266742,5,8.0,XXXXX,C02,M,2015-07-01,,CA1,0.0,デイタイム,7500.0,通常,5.583333333333333,5.5,8.0,3.0,1.0,2019-04-30,45.0,,34,2018-05-01
201812,HI740503,5,5.0,XXXX,C01,M,2017-03-01,,CA1,0.0,オールタイム,10500.0,通常,5.5,6.0,7.0,2.0,1.0,2019-04-30,25.0,,21,2018-12-01
201901,IK867288,9,6.0,XXX,C03,F,2018-11-09,,CA1,0.0,ナイト,6000.0,通常,6.6,6.0,9.0,5.0,1.0,2019-04-30,5.0,,1,2019-01-01
201805,OA544396,1,5.0,XXXXX,C03,F,2015-09-01,,CA1,0.0,ナイト,6000.0,通常,4.75,5.0,7.0,1.0,1.0,2019-04-30,43.0,,32,2018-05-01
201812,AS902294,4,5.0,XXXXXX,C02,F,2017-07-01,,CA2,0.0,デイタイム,7500.0,入会費半額,5.833333333333333,6.5,7.0,2.0,1.0,2019-04-30,21.0,,17,2018-12-01
201812,IK701555,6,4.0,XXXXX,C02,F,2015-05-01,,CA1,0.0,デイタイム,7500.0,通常,4.75,5.0,6.0,1.0,1.0,2019-04-30,47.0,,43,2018-12-01
201809,HD069512,6,4.0,XXXXX,C03,M,2016-12-01,,CA1,0.0,ナイト,6000.0,通常,4.833333333333333,5.0,7.0,1.0,1.0,2019-04-30,28.0,,21,2018-09-01
201809,TS832330,6,7.0,XXXXX,C03,M,2015-11-01,,CA1,0.0,ナイト,6000.0,通常,5.416666666666667,6.0,7.0,1.0,1.0,2019-04-30,41.0,,34,2018-09-01
201901,AS182308,9,10.0,XXX,C03,M,2018-12-10,,CA3,0.0,ナイト,6000.0,入会費無料,9.0,9.5,10.0,7.0,1.0,2019-04-30,4.0,,0,2019-01-01
201806,GD296025,10,11.0,XXXXX,C02,M,2018-02-01,,CA1,0.0,デイタイム,7500.0,通常,7.333333333333333,7.5,11.0,3.0,1.0,2019-04-30,14.0,,4,2018-06-01
201806,OA047996,8,2.0,XXXX,C02,F,2017-04-01,,CA1,0.0,デイタイム,7500.0,通常,5.75,6.0,9.0,2.0,1.0,2019-04-30,24.0,,14,2018-06-01
201903,TS572467,8,10.0,XX,C03,F,2019-01-02,,CA1,0.0,ナイト,6000.0,通常,8.666666666666666,8.0,10.0,8.0,1.0,2019-04-30,3.0,,1,2019-03-01
201808,AS517285,10,9.0,XXXXX,C01,M,2018-07-03,,CA1,0.0,オールタイム,10500.0,通常,8.555555555555555,9.0,10.0,6.0,1.0,2019-04-30,9.0,,0,2018-08-01
201901,IK003477,4,5.0,XXXXX,C02,F,2016-03-01,,CA1,0.0,デイタイム,7500.0,通常,3.8333333333333335,4.0,5.0,2.0,1.0,2019-04-30,37.0,,34,2019-01-01
201806,OA874597,5,7.0,XXX,C03,M,2017-02-01,,CA1,0.0,ナイト,6000.0,通常,5.083333333333333,5.0,7.0,2.0,1.0,2019-04-30,26.0,,16,2018-06-01
201808,TS228066,8,8.0,XXXXX,C01,M,2018-03-01,,CA1,0.0,オールタイム,10500.0,通常,8.083333333333334,8.0,11.0,5.0,1.0,2019-04-30,13.0,,5,2018-08-01
201809,HI602995,7,9.0,XXXXX,C03,F,2017-09-01,,CA1,0.0,ナイト,6000.0,通常,6.75,6.5,10.0,5.0,1.0,2019-04-30,19.0,,12,2018-09-01
201805,PL215097,6,8.0,XXXXXX,C01,M,2017-02-01,,CA1,0.0,オールタイム,10500.0,通常,5.25,6.0,8.0,2.0,1.0,2019-04-30,26.0,,15,2018-05-01
201810,PL279584,9,5.0,XXXX,C01,F,2018-07-01,,CA1,0.0,オールタイム,10500.0,通常,7.666666666666667,9.0,10.0,4.0,1.0,2019-04-30,9.0,,3,2018-10-01
201812,PL613503,8,11.0,XXXX,C01,F,2018-09-09,,CA1,0.0,オールタイム,10500.0,通常,9.142857142857142,8.0,11.0,7.0,1.0,2019-04-30,7.0,,2,2018-12-01
201902,AS124354,4,4.0,XXXX,C03,M,2015-09-01,,CA1,0.0,ナイト,6000.0,通常,4.583333333333333,4.0,7.0,3.0,1.0,2019-04-30,43.0,,41,2019-02-01
201810,HI363056,7,5.0,XX,C01,F,2016-05-01,,CA1,0.0,オールタイム,10500.0,通常,4.75,4.5,7.0,2.0,1.0,2019-04-30,35.0,,29,2018-10-01
201807,PL253621,6,5.0,XXXX,C02,F,2016-09-01,,CA1,0.0,デイタイム,7500.0,通常,5.5,5.5,7.0,1.0,1.0,2019-04-30,31.0,,22,2018-07-01
201903,OA467560,5,4.0,XXXX,C03,M,2016-08-01,,CA1,0.0,ナイト,6000.0,通常,5.666666666666667,4.5,10.0,3.0,1.0,2019-04-30,32.0,,31,2019-03-01
201805,HD893022,8,6.0,XXXX,C03,F,2018-02-01,,CA1,0.0,ナイト,6000.0,通常,7.5,7.5,10.0,5.0,1.0,2019-04-30,14.0,,3,2018-05-01
201901,OA935848,10,9.0,XXXXX,C03,F,2018-12-09,,CA3,0.0,ナイト,6000.0,入会費無料,8.5,9.0,10.0,6.0,1.0,2019-04-30,4.0,,0,2019-01-01
201902,HI481405,4,6.0,XXXXXX,C01,F,2016-07-01,,CA2,0.0,オールタイム,10500.0,入会費半額,4.666666666666667,4.0,7.0,2.0,1.0,2019-04-30,33.0,,31,2019-02-01
201807,PL577070,8,5.0,XXXX,C01,F,2017-08-01,,CA2,0.0,オールタイム,10500.0,入会費半額,6.083333333333333,6.0,9.0,3.0,1.0,2019-04-30,20.0,,11,2018-07-01
201806,TS220587,8,7.0,XXXXXX,C02,F,2016-05-01,,CA1,0.0,デイタイム,7500.0,通常,5.166666666666667,5.0,8.0,3.0,1.0,2019-04-30,35.0,,25,2018-06-01
201809,PL259109,7,3.0,XXXXX,C02,F,2017-01-01,,CA1,0.0,デイタイム,7500.0,通常,5.0,5.5,9.0,1.0,1.0,2019-04-30,27.0,,20,2018-09-01
201812,OA613034,7,9.0,XXXXX,C01,M,2018-07-09,,CA1,0.0,オールタイム,10500.0,通常,7.666666666666667,7.0,10.0,5.0,1.0,2019-04-30,9.0,,4,2018-12-01
201807,IK462603,8,8.0,XX,C01,M,2017-08-01,,CA2,0.0,オールタイム,10500.0,入会費半額,5.75,6.0,9.0,2.0,1.0,2019-04-30,20.0,,11,2018-07-01
201901,GD182990,3,4.0,XXXX,C02,F,2016-04-01,,CA1,0.0,デイタイム,7500.0,通常,4.25,4.0,6.0,3.0,1.0,2019-04-30,36.0,,33,2019-01-01
